BLOCK_NUMBER,BLOCK_TIMESTAMP,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,ORIGIN_FUNCTION_SIGNATURE,TX_HASH,EVENT_INDEX,BRIDGE_ADDRESS,EVENT_NAME,PLATFORM,SENDER,RECEIVER,DESTINATION_CHAIN,DESTINATION_CHAIN_ID,TOKEN_ADDRESS,TOKEN_SYMBOL,AMOUNT_UNADJ,AMOUNT,AMOUNT_USD
16934485,2023-03-29 17:39:59.000,0x086ab0e5a2d9c9dc3915e35b16ca3171a0ca720a,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x83cdd8fa252df508d9b8fb893a96ff8f37784e729476c03279832bba92deecbf,332,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x086ab0e5a2d9c9dc3915e35b16ca3171a0ca720a,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1000000000000000,0.001,1.8
17966945,2023-08-22 01:22:11.000,0xff4d9489ecf46358835dbab3d5ab395344750733,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x03738966c2982b64641b62ec415219501d3b0dd66cef4cb34e94244f3c4d5759,146,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xff4d9489ecf46358835dbab3d5ab395344750733,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10000000000000000,0.01,16.67
17968789,2023-08-22 07:33:47.000,0xcd6b1c406e9a8da31162527c40a90343b5bb9cfb,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xd6ec0f8073c52427f69ed4d30dc22aad53e85dcaf6bd391acd457af41d9d25a8,115,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xcd6b1c406e9a8da31162527c40a90343b5bb9cfb,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3311174550084600000,3.31117455,5516.55
16852797,2023-03-18 06:15:35.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0xff869afaeffa3b5ddebf96359f476306f9c0836d354a81490c26e9cf069b3aee,217,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x0b4f9cae7ccb1231a976a6f08b261092d7095177,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,78665283606223800,0.07866528361,142.74
16857291,2023-03-18 21:23:35.000,0x1a1ca7f86e3dc901e2ffe532c4484e9e57d99fba,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xaeb7d01a90ba35d26a4559d675cce8c97390dd713ced18ec59c131339348f8e4,303,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x1a1ca7f86e3dc901e2ffe532c4484e9e57d99fba,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3686073231068910,0.003686073231,6.63
16855465,2023-03-18 15:14:59.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0xfabb864512c5c9b2ce96e84f9f339c6ad6cf93cdbfc09a5c0f05145fd27e359f,145,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x0b4f9cae7ccb1231a976a6f08b261092d7095177,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,230000000000000000,0.23,416.97
16860204,2023-03-19 07:12:11.000,0x764818f233aae9b3d2d93befc649a3a24a526b51,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x0e30fbfdc9db82de7dc191b3ac2aa6138d65492ae44da229b5f931147ba76209,316,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x764818f233aae9b3d2d93befc649a3a24a526b51,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,150554438696336000,0.1505544387,268.37
16210368,2022-12-18 08:26:11.000,0x137ce05f2700616369116073907254197a68a20d,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x01cf5152db564c6626c3c1709812aa0d525fdd4800a08fb8cf6e35357194f6af,119,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x137ce05f2700616369116073907254197a68a20d,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10000000000000000,0.01,11.75
16988120,2023-04-06 07:24:23.000,0xf97fccd2a27f59f154d323db5b40589146400e00,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x56e5cc170d78b86f10e7d7c873e63bee050ec15964a0602397a4a6d1ae144d16,68,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xf97fccd2a27f59f154d323db5b40589146400e00,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10000000000000000,0.01,18.86
16867492,2023-03-20 07:47:23.000,0x89dcd4121301cc8211f47cef8f3509369f205498,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x21f804261c2eef1bb8c71233a823844d4bbf9cdfd421c689be8f7446159e715f,158,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x89dcd4121301cc8211f47cef8f3509369f205498,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,51600204254438300,0.05160020425,91.78
15631656,2022-09-28 11:51:59.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x0891b0436d053fe8b2b362bba4fa5030a2652f60989bf58816a111c23be6cdb5,97,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x0661a75f970c75b8ef128594ca00a6150e4fd370,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1454483575184810000,1.454483575,1879.27
14222408,2022-02-17 07:48:18.000,0xb533840cba2d37a04c4573c9779add5706b0c5c1,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x9b879ee425a767501f3598d978c0ec2b3de9d0021cbb09df793deefc83b54978,563,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0xb533840cba2d37a04c4573c9779add5706b0c5c1,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,1000000000000000000,1,3100.98
14223520,2022-02-17 11:59:51.000,0xc6491d4e5873d0c9bf81087b90f095c848f106e9,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x33f63332d4d58866f78a1ec2f28a30a04e9b547125560bfee4d61c50d6c81858,260,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0xc6491d4e5873d0c9bf81087b90f095c848f106e9,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,9999999990000000000,9.99999999,30621.7
14234422,2022-02-19 04:39:26.000,0x2916529db6200fb7ab7ac9ba660279b6713f3183,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xf8682366b33963d4bdb71699c8ef7542545f75f8827c7a3c72763581724fd6fb,359,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x2916529db6200fb7ab7ac9ba660279b6713f3183,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,50000000000000000,0.05,139.59
14238801,2022-02-19 21:12:32.000,0x75d7c53aad42701ebdc561413e8a035b485e7dc7,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xa36da2a323b8345b89f3051b38d2b09d89156213dc29295888033ed46b888029,300,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x75d7c53aad42701ebdc561413e8a035b485e7dc7,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2952184270000000000,2.95218427,8141.12
14241429,2022-02-20 06:47:29.000,0x9fb50293b2a580713eaf264879e141e051b291f2,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x494266819c7ca2e6b9080037ac86b139a4d4d66602b2e8611913591a24023704,253,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x9fb50293b2a580713eaf264879e141e051b291f2,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,400000000000000000,0.4,1052.73
14262830,2022-02-23 14:19:53.000,0x910eba0bce65c9a7b8e0d9f1e008dfc137301b99,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xf0882a5c7c3dd51b60e80d1d9dd1a8b4c56536652f1f0cc9cc8436b773fa5a04,350,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x910eba0bce65c9a7b8e0d9f1e008dfc137301b99,0x3ee18b2214aff97000d974cf647e7c347e8fa585,terra,3,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,21500000000000000000,21.5,58379.38
14280583,2022-02-26 08:22:28.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x8de3cdb58252999fe7a8373f7ba1f45910e7a591ce76e046b2283612476ac16a,156,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x9e0f8b16e927c4f744937828442885c72a6c7e6c,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,149700000000000000,0.1497,420.96
11985696,2021-03-06 15:26:54.000,0x58c0560ac21f6d56c981ce7f8cdd2c8b84b1e7dc,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xc56ddcff9c72a4ed9a8017721eead3da6f761c259e9dd1b891552a15a1707a6f,236,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x58c0560ac21f6d56c981ce7f8cdd2c8b84b1e7dc,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,7806676176989790000,7.806676177,11709.09
11983019,2021-03-06 05:47:17.000,0x8b9d5fe18ece390166e7ae5e664df031dd85b685,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xaaa727bde9f7f5875ba37d7d219d4faa554b1d5e918d8d777568f0bacddca998,206,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x8b9d5fe18ece390166e7ae5e664df031dd85b685,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,160000000000000000,0.16,241.79
11983160,2021-03-06 06:20:37.000,0x22510fe99f63ae03ba792c21a29ec10fd87cae08,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x199d052154d9bc4c6ebb623c0de6ab95e32dc173279e50c4d6e480a7c0d65d14,315,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x22510fe99f63ae03ba792c21a29ec10fd87cae08,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,6726028902438480000,6.726028902,10268.94
11987041,2021-03-06 20:26:45.000,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xcd0c5a30b7299af9fd1233f7276457fbbe1d883eb7f8fd115d3cdc604a5c3a9f,224,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,100000000000000000,0.1,155.84
11992209,2021-03-07 15:33:19.000,0xed9e28f92a8cc276aaafbbc0eda23ec561b094d4,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x96908071be48a9fb28cb247e78698e2f600db36ad32428e3875762ef31630a25,29,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xed9e28f92a8cc276aaafbbc0eda23ec561b094d4,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2995307085010660000,2.995307085,4840.25
11992010,2021-03-07 14:51:36.000,0xed9e28f92a8cc276aaafbbc0eda23ec561b094d4,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xcbc3b89dae63a19ba77cb8cad6d9f68b90cb3d842c3747f86c44612a44c819ad,186,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xed9e28f92a8cc276aaafbbc0eda23ec561b094d4,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3017757062304390000,3.017757062,4876.52
11991022,2021-03-07 11:15:42.000,0xfa9dbab87da24fa3716c084cc8f9cc4f5e573849,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xbd979c6adb00fdb622fa87fea302fa21178a8c14dc618b77e4d03591b8765de7,242,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xfa9dbab87da24fa3716c084cc8f9cc4f5e573849,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,25350035209052100000,25.350035209,40964.21
11999040,2021-03-08 16:59:53.000,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xd59c1ad3d805eb3433a0ae57358e4870b2603021cddc6f6f0e01f70bec213fe2,139,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x7dcdd93a07c80793fe3b131da7eda032c2b1ac21,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xdfe66b14d37c77f4e9b180ceb433d1b164f0281d,stETH,259678205951799000,0.259678206,423.97
11997038,2021-03-08 09:29:20.000,0x8136bd3faa09692d6be9821a4f9b61f9bc5f1877,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x50af0839be6da1f596788681102d10bc745d0b53b362916c53501fe45deb6260,203,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x8136bd3faa09692d6be9821a4f9b61f9bc5f1877,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,31185627939446300000,31.185627939,50848.37
12000327,2021-03-08 21:36:48.000,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xb93a3fdeef150f3b850d89b52bf8c1d98599f077bc990356d13a7f0fa62f0d84,299,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,37632145612996300000,37.632145613,64445.48
12000284,2021-03-08 21:26:42.000,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x936918f97d17ba76998fd30e54275f723df2263970a83585376f275e2a01b822,266,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x0c5a2c72c009252f0e7312f5a1ab87de02be6fbe,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,100000000000000000,0.1,171.25
15990117,2022-11-17 13:43:59.000,0x6c1e9a0caf46c62b7fff7f60300d5caf716a24f2,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x6c03f1eb8f092d6a2b01a5ef6c298d786a9cd71735a5e8925cf8f1000aabec89,158,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x6c1e9a0caf46c62b7fff7f60300d5caf716a24f2,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2019123330000000000,2.01912333,2382.63
15993980,2022-11-18 02:41:47.000,0x5cc359dadc2e93093dc2a15e7461fe917dc71316,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xe891f5218d7e423ba88637324acc8cc4d76d3ba15a5c33826e4aa223be7626c1,298,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x5cc359dadc2e93093dc2a15e7461fe917dc71316,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,385631870000000000,0.38563187,462.49
17683215,2023-07-13 07:50:35.000,0xf8f88c1a5fa86ffed42ed9e0d3c6709d48ca8232,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x5dd191a542d25186fdd954153b0629ed122fd2d3f759c6a533117086d238f2f9,140,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xf8f88c1a5fa86ffed42ed9e0d3c6709d48ca8232,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10763170183948500000,10.763170184,20148.12
16014399,2022-11-20 23:06:35.000,0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0x4cb761a235498c01da489255e269155219d757e7ad4b27b9f0e007ab6a94670e,66,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xd54e4f8a55247487dd7c8c59f14ee5c0c2889477,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,151736515241450000,0.1517365152,171.15
16013965,2022-11-20 21:39:23.000,0xf27696c8bca7d54d696189085ae1283f59342fa6,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x8a5155baa941ed58172e9e09e3946f7637f2a7a62b348d90a485d67190e1a9c1,290,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xcb9f8afb4efd55a13f19c08ba08d7ecfb18beff6,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,28806574047322900,0.02880657405,33.42
17993494,2023-08-25 18:28:35.000,0xbeccb3b9600a3b603f6033359b73654dd2913587,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x8fd516d4bb476742055ab0068220a038b704618afe1b561ca7ac81cf1eed301f,651,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0xbeccb3b9600a3b603f6033359b73654dd2913587,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,537600000000000000,0.5376,884.24
15812099,2022-10-23 16:47:47.000,0x1ced2cef30d40bb3617f8d455071b69f3b12d06f,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0x77567a19c940fa6bc4dea8258cbc2079568a18cb74a1c3368e92ffeb7f73e817,488,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x221c8f0f3414c720c7006c9f0d22f6d1208de35b,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,100000000000000000,0.1,131
15816246,2022-10-24 06:42:47.000,0x1ced2cef30d40bb3617f8d455071b69f3b12d06f,0x9d58779365b067d5d3fcc6e92d237acd06f1e6a1,0xe0724b6e,0xd3532770239ebc8b9981cee412adb5a7296a02604ecc156fb40297ea63c6d9f2,193,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x221c8f0f3414c720c7006c9f0d22f6d1208de35b,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,14900000000000000000,14.9,19985.67
14966209,2022-06-15 07:03:49.000,0xe971fd2b7362766d69e7ba003819b4a69866ea19,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0x5a7dc30eb3e5540514c375e6da081a61ae9492e510f5a0ca4bf815083816eb08,89,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0xe971fd2b7362766d69e7ba003819b4a69866ea19,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,959166620000000000,0.95916662,999.16
14975126,2022-06-16 19:46:56.000,0x551346f546b817e9723e3f5fb9afb03b44aa6cae,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x239b7edc82884dcf64e9480ae30266e4377e8afffa70528f434a639e29e0d933,262,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x551346f546b817e9723e3f5fb9afb03b44aa6cae,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,160847336384091000,0.1608473364,165.83
14976157,2022-06-17 00:09:29.000,0xaaaaaf4acd6e97219e35a807aab2c041283df5fe,0x364c90218f6664f6c8b154ad9c3e31947cd3640c,0x7f8848e5,0x8eb85460ba724da7d7503ac56ea476cf065c13baf07969b18701741d4eb0d2c4,48,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0x364c90218f6664f6c8b154ad9c3e31947cd3640c,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,321707998330220000,0.3217079983,323.05
14978868,2022-06-17 11:12:17.000,0xca094e3d6342b6b60a13920af333517bbe5e134d,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x9cf353cfa5776ae0b7c87f88a221b2afe266250e782faef837cd530f21abb182,245,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xca094e3d6342b6b60a13920af333517bbe5e134d,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,7684372601335700000,7.684372601,7887.37
14981053,2022-06-17 20:09:43.000,0x824b25c9c2b3ea421f230735bfaa9d98f5587462,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0xf91ba26993e63d82d988b772848ddb11e2dae22c96e1c54a438fb4139bcb0670,194,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0x824b25c9c2b3ea421f230735bfaa9d98f5587462,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,300000000000000000,0.3,308.83
14988048,2022-06-19 01:01:58.000,0xfe4841a4615b8132e6e116a033ca39333c63d121,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x1dc56aa3b05bce37e47bc449dfb43a266eaffac704b3e0b69d989d8a9a3459e2,73,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xfe4841a4615b8132e6e116a033ca39333c63d121,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2000000000000000000,2,1803.86
14995963,2022-06-20 10:08:37.000,0xa217953bc2c0936a87c355a787a9c6c42ff20b51,0x88ad09518695c6c3712ac10a214be5109a655671,0xad58bdd1,0xfd5104888bbbd48354210330f8b441fd4b13383d57ee194d2706a6d72de0a526,459,0x88ad09518695c6c3712ac10a214be5109a655671,Transfer,gnosis chain: eth-xdai omni bridge,0xa217953bc2c0936a87c355a787a9c6c42ff20b51,0x88ad09518695c6c3712ac10a214be5109a655671,gnosis,100,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,500000000000000000,0.5,546.54
13323069,2021-09-29 21:24:32.000,0x00444797ba158a7bdb8302e72da98dcbccef0fbc,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x0f5287b0,0xd424fa2a5756d4220e72eabedae3ba6af51af63a1076e01ee65ec1414918dccb,451,0x3ee18b2214aff97000d974cf647e7c347e8fa585,Transfer,wormhole,0x00444797ba158a7bdb8302e72da98dcbccef0fbc,0x3ee18b2214aff97000d974cf647e7c347e8fa585,solana,1,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,10000000000000000,0.01,28.12
17406724,2023-06-04 10:42:47.000,0x5f199741f6a1c7430e16d05550aa0f1c80cb4abf,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0xe3dec8fb,0x42d8a5550695a7c49f17f549793938b6a49345b1076ba3b853f050083d228197,268,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Transfer,polygon (matic): erc20 bridge,0x5f199741f6a1c7430e16d05550aa0f1c80cb4abf,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,polygon mainnet,137,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,9954083470337660,0.00995408347,18.95
17301204,2023-05-20 14:22:59.000,0xfbd5ea551884b1956c38d6e76af82fae04fe9d59,0xabea9132b05a70803a4e85094fd0e1800777fbef,0xe17376b5,0x433bc47beaff87b46c6acadf5ea56d441f5dbe93d5f43daf1d589149ae87398f,57,0xabea9132b05a70803a4e85094fd0e1800777fbef,Transfer,zksync lite: bridge,0xfbd5ea551884b1956c38d6e76af82fae04fe9d59,0xabea9132b05a70803a4e85094fd0e1800777fbef,zksync lite,"null",0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,12000000000000000000,12,21795.96
